flightId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
299235,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,13,30,51457
207669,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,7,11,41281
263891,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,27.58,48,53743
263071,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,15,33,61583
169925,Indigo,E6-2005,Hyderabad,Afternoon,one,Evening,Bangalore,5,43,4183
245684,Air_India,AI-505,Bangalore,Morning,zero,Afternoon,Delhi,2.58,13,32923
298841,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,10.08,22,51457
295625,Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,15.83,44,44144
297508,Vistara,UK-822,Chennai,Morning,one,Morning,Kolkata,23.92,37,54896
207080,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,5.83,5,60601
249928,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,13.25,16,69244
243182,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,14,25,64173
243533,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,16.25,30,57453
272875,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,8.08,8,55983
231098,Vistara,UK-910,Mumbai,Evening,one,Night,Bangalore,5.75,14,70400
216546,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,16.67,12,53209
265521,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,2.83,24,31982
220252,Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,14.58,22,39321
237330,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,10.58,41,64285
214039,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,17.17,27,42457
224404,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,23.25,41,45672
295292,Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,15.92,37,60260
251048,Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,23,29,54684
280571,Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,24.33,8,38099
226970,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,12.08,21,47844
237183,Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Kolkata,2.67,40,31436
221091,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,12.83,36,53937
285217,Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Kolkata,26.33,46,51707
267085,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,3.58,46,31982
233299,Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,11.42,39,66928
270618,Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,8.58,10,49151
276596,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,27.25,37,47586
247786,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Delhi,5,39,42521
258961,Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,13.75,49,56588
297020,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,21,26,55377
233119,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,7.58,37,66928
255352,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,13.92,40,60508
269912,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,22.42,44,52287
246613,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,11.42,24,54841
225659,Air_India,AI-774,Mumbai,Night,one,Morning,Delhi,12.33,8,59021
210697,Air_India,AI-885,Delhi,Morning,one,Morning,Mumbai,21.42,38,47217
298478,Vistara,UK-824,Chennai,Night,one,Afternoon,Hyderabad,15.75,13,44939
209885,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,8.25,31,41281
287903,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,16.17,7,57920
269662,Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Bangalore,14.25,40,52287
274722,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,15.25,49,55502
259873,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,13.83,23,44280
216288,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,9.33,8,67769
225715,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,22.25,9,41101
241378,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,6.58,48,58125
226708,Air_India,AI-625,Mumbai,Morning,one,Morning,Delhi,26.08,19,32634
279064,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,13.5,30,58315
281926,Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,8.5,31,56702
220142,Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Hyderabad,23.25,20,39321
211338,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,4.42,44,36577
228124,Vistara,UK-873,Mumbai,Early_Morning,one,Afternoon,Delhi,6.33,32,41269
271881,Vistara,UK-708,Kolkata,Night,one,Morning,Hyderabad,13.25,35,58750
286016,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,13.42,17,51707
284108,Air_India,AI-838,Hyderabad,Afternoon,one,Morning,Kolkata,20,25,51707
245213,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,5.92,7,42521
240998,Air_India,AI-669,Mumbai,Morning,one,Afternoon,Hyderabad,24.42,43,37432
294972,Air_India,AI-539,Chennai,Evening,one,Late_Night,Bangalore,7.17,31,60260
248171,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,15.25,43,57081
237829,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,25.08,47,64285
230888,Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,22.58,12,54608
294912,Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,11.92,30,60260
289773,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,10.5,39,65872
222544,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,12.42,12,60232
260057,Vistara,UK-818,Bangalore,Evening,one,Morning,Chennai,14.25,26,60396
291614,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,11.08,21,80566
247568,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,7.92,36,45435
230930,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,11.67,12,77120
251272,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,12.25,31,74844
254415,Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,28.5,26,51817
269587,Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,24,38,71058
253558,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,8.75,13,60508
243362,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,8,28,49613
258499,Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,13.42,42,37985
286103,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,22.92,19,41314
260994,Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Chennai,34.33,44,59106
248503,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,5.92,48,42521
294630,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,13.08,25,44144
293446,Vistara,UK-832,Chennai,Early_Morning,one,Morning,Bangalore,27.92,3,64292
250602,Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,15.42,24,54684
268711,Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,25.67,24,78898
268320,Vistara,UK-708,Kolkata,Night,one,Night,Bangalore,24,18,60978
282976,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,9.25,49,56702
289998,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,9.42,43,60160
265394,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Mumbai,11,22,50271
285958,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,15.33,16,39682
298613,Vistara,UK-834,Chennai,Evening,one,Evening,Hyderabad,23.83,16,51457
296771,Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,21,20,84464
296598,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,21.17,17,54896
255386,Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,23.33,41,36763
209878,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,2.33,31,36712
216124,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,15.67,6,53209
259704,Air_India,AI-503,Bangalore,Evening,one,Morning,Chennai,15.58,19,60396
247800,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,14,39,42521
232573,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,12.33,31,62448
227847,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,7.75,29,53152
215477,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Bangalore,5,44,54777
262920,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.17,30,84756
293842,Vistara,UK-836,Chennai,Morning,one,Morning,Bangalore,25.08,10,60260
269175,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,26.25,32,52287
244365,Vistara,UK-825,Mumbai,Morning,zero,Morning,Chennai,2.08,42,23898
232644,Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,11.42,32,54608
238480,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,13.92,9,45805
286499,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,25.5,27,41314
249347,Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,13.83,10,54684
261058,Air_India,AI-501,Bangalore,Afternoon,one,Night,Chennai,10.25,45,60396
261195,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,14.42,48,44280
270799,Vistara,UK-774,Kolkata,Night,one,Afternoon,Hyderabad,15.67,13,53082
233442,Air_India,AI-888,Mumbai,Evening,one,Morning,Bangalore,13.92,41,54608
210393,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,13.75,35,53164
261876,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,14.5,12,53743
211140,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,19.25,42,41281
279239,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,16,33,45995
295862,Air_India,AI-539,Chennai,Evening,one,Night,Bangalore,6.92,48,60260
262080,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.17,15,92193
280284,Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,17.58,49,52715
260137,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,17.42,28,44280
264658,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,15.67,12,50271
269754,Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,20.58,41,60978
260738,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,13.25,39,60396
268420,Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,24.17,20,52287
215699,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,14.08,48,42457
254394,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,8.33,26,51817
283663,Air_India,AI-420,Hyderabad,Afternoon,one,Afternoon,Kolkata,20.5,17,39948
230894,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Bangalore,10.5,12,62448
221442,Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,16.42,42,59537
248750,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,11.75,3,59265
277450,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,7.83,5,68507
209493,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,7.58,27,53164
213125,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,6.42,16,54777
255948,Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,8.33,49,60508
213060,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,13.83,15,57017
239521,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,11.33,23,45693
277956,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,10.42,13,58315
239575,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,22.5,23,74892
228504,Vistara,UK-771,Mumbai,Early_Morning,one,Night,Delhi,14.17,35,59021
292581,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,6.92,36,61873
240301,Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,14.17,33,60365
211519,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,15.25,45,53164
278670,Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,5.17,24,60410
300090,Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,19.92,48,51457
277144,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,2,48,24234
259466,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,22.25,15,44280
273860,Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,5.5,30,55502
222500,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,2.92,12,27864
270320,Vistara,UK-772,Kolkata,Morning,one,Afternoon,Hyderabad,25.83,3,70106
257375,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,8.92,24,56476
274234,Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,7.42,38,55983
237906,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,10.83,48,64285
257547,Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,26.75,27,43697
219557,Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,14.42,9,59649
297326,Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,23.42,33,54896
228714,Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,11.08,37,53152
247449,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,10.17,34,61546
287720,Air_India,AI-766,Chennai,Early_Morning,one,Afternoon,Delhi,5.92,4,47585
289176,Vistara,UK-824,Chennai,Night,one,Evening,Delhi,23.25,29,53440
224265,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Chennai,27.92,39,45257
215527,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,4.92,45,42457
251909,Air_India,AI-738,Bangalore,Morning,one,Evening,Mumbai,5.58,39,39623
266694,Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,17.58,40,50271
236521,Air_India,AI-809,Mumbai,Morning,one,Night,Kolkata,12.33,31,49725
248320,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,16.58,45,57081
228582,Vistara,UK-827,Mumbai,Night,one,Morning,Delhi,12.75,36,51372
250636,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,12.08,24,69244
270593,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,16.58,9,52063
243534,Vistara,UK-910,Mumbai,Evening,one,Morning,Chennai,16.33,30,57453
259807,Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,13.17,21,60396
52057,Indigo,E6-296,Mumbai,Night,one,Early_Morning,Delhi,10.75,46,2339
268389,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,9.67,19,60978
287272,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,12.5,42,51595
263144,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,9.33,34,69535
216033,Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,25.5,5,31528
270675,Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,12.67,11,52175
250927,Vistara,UK-867,Bangalore,Afternoon,one,Afternoon,Mumbai,26,28,35586
290659,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,6.92,7,61873
262843,Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,10.75,29,53743
256807,Vistara,UK-814,Bangalore,Night,one,Morning,Hyderabad,12.5,15,64025
297098,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,7.42,28,54896
272436,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,12.5,46,52063
215072,Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,6.42,39,54777
262845,Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,17,29,53743
229038,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,10.83,40,63053
291373,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,15.08,18,49553
298236,Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,11.17,7,41064
260471,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,12.25,34,60396
212083,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,13.83,3,60601
224939,Vistara,UK-953,Delhi,Night,one,Morning,Chennai,12.17,49,45672
281837,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,15,29,70714
272731,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,8.58,5,55983
232853,Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,11.75,34,66928
259621,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,22.25,18,44280
219679,Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,2.25,12,24056
296709,Air_India,AI-539,Chennai,Evening,one,Afternoon,Kolkata,19.5,19,55377
265426,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,13.33,22,64831
244448,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,7.58,43,49613
275009,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,11.25,7,51875
223271,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,6.08,23,65944
254844,Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,20.67,32,60508
211443,Air_India,AI-861,Delhi,Evening,one,Night,Mumbai,4.5,45,31462
284425,Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,20.17,31,58394
288160,Vistara,UK-828,Chennai,Early_Morning,two_or_more,Late_Night,Delhi,17.17,11,73376
216055,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,14.67,5,53209
235870,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Kolkata,7.17,23,51405
214294,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,6.08,30,50297
285317,Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,11.92,48,52715
281834,Air_India,AI-840,Hyderabad,Night,one,Night,Bangalore,23.25,29,56590
279417,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,8.58,35,66155
232790,Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,16.33,33,77120
225265,Air_India,AI-442,Mumbai,Afternoon,one,Evening,Delhi,3.75,5,22140
237719,Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,24.17,46,49725
207744,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,2.17,12,22152
241817,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,7.58,7,49613
255456,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,8.33,42,51817
214381,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,6.08,31,50297
225575,Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,2.08,8,29980
232195,Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,6.25,27,54608
241936,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,13.58,8,64457
246617,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,20.42,24,54841
239114,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,15.42,17,60365
213037,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Bangalore,15.08,15,50297
273202,Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,25.5,15,55983
230257,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,12.08,5,54608
280591,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,14.25,8,56702
223311,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,11.17,24,57992
215472,Vistara,UK-941,Delhi,Evening,one,Morning,Bangalore,16.08,44,50297
218038,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,27.58,34,42212
298103,Air_India,AI-538,Chennai,Night,one,Morning,Hyderabad,15.58,3,55274
296291,Air_India,AI-538,Chennai,Night,one,Evening,Kolkata,22.83,10,55377
263821,Air_India,AI-526,Kolkata,Evening,one,Morning,Delhi,13.92,47,43910
210532,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,2.17,37,22152
212134,Vistara,UK-995,Delhi,Morning,one,Morning,Bangalore,24.42,4,54777
246901,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,2.92,28,32923
208897,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,15.75,22,41113
260825,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,16.83,41,44280
237094,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,14.08,38,73581
242828,Vistara,UK-940,Mumbai,Evening,one,Night,Chennai,24.5,20,72125
263534,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,13.33,41,84756
285546,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,9.92,6,51707
249286,Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,7.58,9,62524
269149,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,15.5,31,71058
274756,Vistara,UK-860,Hyderabad,Early_Morning,zero,Morning,Delhi,2.17,2,30808
207133,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,20.83,6,41281
275005,Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Delhi,17,7,47586
221235,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Hyderabad,13.25,39,39321
284148,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Kolkata,8,26,51707
276268,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,22.17,31,39499
207881,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,26.67,13,37417
259549,Air_India,AI-808,Bangalore,Night,one,Evening,Chennai,22,16,60396
273981,Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,16.17,32,55983
250564,Vistara,UK-864,Bangalore,Evening,zero,Night,Mumbai,1.75,24,20760
217132,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,24.08,20,73369
237015,Air_India,AI-619,Mumbai,Night,one,Morning,Kolkata,11.83,38,36980
263677,Air_India,AI-573,Kolkata,Evening,one,Afternoon,Delhi,18.75,44,57939
266304,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,13.33,34,74911
281227,Vistara,UK-830,Hyderabad,Morning,one,Evening,Bangalore,6.67,19,56702
296208,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,12.67,8,57057
257800,Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,26.42,31,37929
297323,Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,13.17,33,54896
285650,Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Chennai,26.42,8,51595
236337,Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,12.83,28,82317
296079,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,12.67,5,86144
219075,Air_India,AI-636,Delhi,Afternoon,one,Night,Kolkata,8.17,49,53209
223496,Vistara,UK-953,Delhi,Night,one,Evening,Chennai,23.25,27,45672
282607,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,21.83,43,38099
262640,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,11.17,25,84756
263422,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,2.33,40,28510
299874,Vistara,UK-836,Chennai,Morning,one,Morning,Hyderabad,22.92,43,51457
281553,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,15,24,78554
220710,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,15.58,30,39377
258895,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,11.83,48,56588
284197,Vistara,UK-870,Hyderabad,Night,one,Night,Kolkata,26.17,27,51819
220065,Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,10,18,67153
210140,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,20.08,33,47441
242272,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,11.92,13,49613
250238,Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,13.17,20,54684
261347,Air_India,AI-732,Kolkata,Afternoon,one,Morning,Delhi,21.75,3,54863
235387,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,10.58,17,64285
236857,Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,11.5,36,49725
283189,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,14.92,6,52715
213807,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,8.92,24,54777
232862,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,11.67,34,69168
253537,Vistara,UK-846,Bangalore,Morning,one,Morning,Kolkata,25.17,13,51817
288780,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,9.92,22,57920
221891,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,2.83,2,31793
237056,Vistara,UK-910,Mumbai,Evening,one,Night,Kolkata,5.17,38,57565
275969,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,10.08,25,51875
247678,Vistara,UK-846,Bangalore,Morning,one,Night,Delhi,13.42,37,57081
274065,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,8.58,34,55983
281880,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Bangalore,9.75,30,56590
235948,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,19.5,24,49725
246440,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,12.67,22,50361
257558,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,14.92,27,56588
274174,Vistara,UK-708,Kolkata,Night,one,Morning,Chennai,13.5,36,82751
291066,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,10.83,13,63979
243800,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,7.58,34,49613
274369,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,25.42,41,55502
226384,Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,13.33,15,60589
236202,Air_India,AI-888,Mumbai,Evening,one,Evening,Kolkata,24.17,27,49725
217625,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,2.33,28,27976
256910,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,12.92,17,56588
259327,Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,24,11,44280
263885,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,14.5,48,53743
224228,Vistara,UK-963,Delhi,Morning,one,Night,Chennai,14.25,38,60232
299710,Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Hyderabad,19.33,40,41064
263260,Vistara,UK-706,Kolkata,Morning,zero,Afternoon,Delhi,2.33,37,28510
240759,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,6.58,39,66077
247833,Vistara,UK-866,Bangalore,Night,one,Afternoon,Delhi,16.42,39,54841
212366,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,13.67,7,52522
231080,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,10,14,66928
294780,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,12.25,28,44144
255397,Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,19.17,41,51817
